u_loss 	 	 f_loss 	 	 sum_loss 
2.5982e-01 	 4.8461e-01 	 7.4443e-01 
2.5918e-01 	 4.5394e-01 	 7.1312e-01 
2.5855e-01 	 4.2027e-01 	 6.7882e-01 
2.5794e-01 	 3.8449e-01 	 6.4243e-01 
2.5739e-01 	 3.4743e-01 	 6.0482e-01 
2.5691e-01 	 3.0989e-01 	 5.6680e-01 
2.5650e-01 	 2.7259e-01 	 5.2909e-01 
2.5618e-01 	 2.3618e-01 	 4.9236e-01 
2.5593e-01 	 2.0126e-01 	 4.5719e-01 
2.5577e-01 	 1.6833e-01 	 4.2409e-01 
2.5566e-01 	 1.3780e-01 	 3.9347e-01 
2.5562e-01 	 1.1002e-01 	 3.6564e-01 
2.5561e-01 	 8.5240e-02 	 3.4085e-01 
2.5563e-01 	 6.3616e-02 	 3.1925e-01 
2.5567e-01 	 4.5240e-02 	 3.0091e-01 
2.5571e-01 	 3.0130e-02 	 2.8584e-01 
2.5574e-01 	 1.8243e-02 	 2.7398e-01 
2.5575e-01 	 9.4855e-03 	 2.6523e-01 
2.5573e-01 	 3.7224e-03 	 2.5945e-01 
2.5569e-01 	 7.8767e-04 	 2.5648e-01 
2.5562e-01 	 4.9077e-04 	 2.5611e-01 
2.5552e-01 	 2.6236e-03 	 2.5815e-01 
2.5540e-01 	 6.9652e-03 	 2.6237e-01 
2.5527e-01 	 1.3286e-02 	 2.6855e-01 
2.5512e-01 	 2.1349e-02 	 2.7647e-01 
2.5496e-01 	 3.0917e-02 	 2.8588e-01 
2.5481e-01 	 4.1749e-02 	 2.9656e-01 
2.5467e-01 	 5.3606e-02 	 3.0828e-01 
2.5455e-01 	 6.6256e-02 	 3.2081e-01 
2.5446e-01 	 7.9472e-02 	 3.3393e-01 
2.5439e-01 	 9.3039e-02 	 3.4743e-01 
2.5436e-01 	 1.0675e-01 	 3.6112e-01 
2.5437e-01 	 1.2043e-01 	 3.7480e-01 
2.5442e-01 	 1.3390e-01 	 3.8832e-01 
2.5451e-01 	 1.4701e-01 	 4.0152e-01 
2.5463e-01 	 1.5963e-01 	 4.1426e-01 
2.5479e-01 	 1.7166e-01 	 4.2645e-01 
2.5498e-01 	 1.8299e-01 	 4.3797e-01 
2.5520e-01 	 1.9356e-01 	 4.4876e-01 
2.5543e-01 	 2.0331e-01 	 4.5874e-01 
2.5568e-01 	 2.1219e-01 	 4.6786e-01 
2.5593e-01 	 2.2016e-01 	 4.7609e-01 
2.5618e-01 	 2.2721e-01 	 4.8339e-01 
2.5643e-01 	 2.3331e-01 	 4.8974e-01 
2.5666e-01 	 2.3848e-01 	 4.9513e-01 
2.5687e-01 	 2.4269e-01 	 4.9956e-01 
2.5705e-01 	 2.4597e-01 	 5.0302e-01 
2.5720e-01 	 2.4832e-01 	 5.0552e-01 
2.5732e-01 	 2.4977e-01 	 5.0709e-01 
2.5740e-01 	 2.5033e-01 	 5.0773e-01 
2.5744e-01 	 2.5005e-01 	 5.0749e-01 
2.5745e-01 	 2.4895e-01 	 5.0640e-01 
2.5741e-01 	 2.4708e-01 	 5.0450e-01 
2.5734e-01 	 2.4448e-01 	 5.0183e-01 
2.5724e-01 	 2.4120e-01 	 4.9844e-01 
2.5711e-01 	 2.3728e-01 	 4.9439e-01 
2.5695e-01 	 2.3279e-01 	 4.8973e-01 
2.5676e-01 	 2.2776e-01 	 4.8452e-01 
2.5656e-01 	 2.2225e-01 	 4.7881e-01 
2.5635e-01 	 2.1632e-01 	 4.7267e-01 
2.5613e-01 	 2.1000e-01 	 4.6613e-01 
2.5591e-01 	 2.0334e-01 	 4.5925e-01 
2.5569e-01 	 1.9640e-01 	 4.5209e-01 
2.5548e-01 	 1.8920e-01 	 4.4468e-01 
2.5528e-01 	 1.8179e-01 	 4.3707e-01 
2.5510e-01 	 1.7421e-01 	 4.2931e-01 
2.5494e-01 	 1.6649e-01 	 4.2143e-01 
2.5480e-01 	 1.5867e-01 	 4.1346e-01 
2.5468e-01 	 1.5078e-01 	 4.0546e-01 
2.5459e-01 	 1.4285e-01 	 3.9744e-01 
2.5452e-01 	 1.3493e-01 	 3.8944e-01 
2.5448e-01 	 1.2703e-01 	 3.8150e-01 
2.5446e-01 	 1.1920e-01 	 3.7365e-01 
2.5446e-01 	 1.1146e-01 	 3.6592e-01 
2.5449e-01 	 1.0384e-01 	 3.5833e-01 
2.5453e-01 	 9.6382e-02 	 3.5091e-01 
2.5459e-01 	 8.9101e-02 	 3.4369e-01 
2.5467e-01 	 8.2027e-02 	 3.3669e-01 
2.5475e-01 	 7.5181e-02 	 3.2993e-01 
2.5484e-01 	 6.8584e-02 	 3.2343e-01 
2.5494e-01 	 6.2254e-02 	 3.1719e-01 
2.5503e-01 	 5.6206e-02 	 3.1124e-01 
2.5512e-01 	 5.0452e-02 	 3.0558e-01 
2.5521e-01 	 4.5003e-02 	 3.0021e-01 
2.5529e-01 	 3.9866e-02 	 2.9515e-01 
2.5535e-01 	 3.5047e-02 	 2.9040e-01 
2.5540e-01 	 3.0550e-02 	 2.8595e-01 
2.5544e-01 	 2.6377e-02 	 2.8182e-01 
2.5546e-01 	 2.2529e-02 	 2.7799e-01 
2.5546e-01 	 1.9007e-02 	 2.7447e-01 
2.5545e-01 	 1.5810e-02 	 2.7126e-01 
2.5542e-01 	 1.2937e-02 	 2.6835e-01 
2.5537e-01 	 1.0385e-02 	 2.6575e-01 
2.5531e-01 	 8.1524e-03 	 2.6346e-01 
2.5523e-01 	 6.2361e-03 	 2.6146e-01 
2.5514e-01 	 4.6320e-03 	 2.5977e-01 
2.5504e-01 	 3.3354e-03 	 2.5837e-01 
2.5493e-01 	 2.3406e-03 	 2.5727e-01 
2.5482e-01 	 1.6411e-03 	 2.5646e-01 
2.5470e-01 	 1.2289e-03 	 2.5593e-01 
2.5458e-01 	 1.0951e-03 	 2.5567e-01 
2.5446e-01 	 1.2299e-03 	 2.5569e-01 
2.5435e-01 	 1.6219e-03 	 2.5597e-01 
2.5425e-01 	 2.2593e-03 	 2.5651e-01 
2.5415e-01 	 3.1291e-03 	 2.5728e-01 
2.5407e-01 	 4.2178e-03 	 2.5829e-01 
2.5400e-01 	 5.5116e-03 	 2.5951e-01 
2.5394e-01 	 6.9965e-03 	 2.6094e-01 
2.5390e-01 	 8.6585e-03 	 2.6256e-01 
2.5388e-01 	 1.0484e-02 	 2.6437e-01 
2.5388e-01 	 1.2459e-02 	 2.6634e-01 
2.5390e-01 	 1.4572e-02 	 2.6847e-01 
2.5393e-01 	 1.6811e-02 	 2.7074e-01 
2.5398e-01 	 1.9163e-02 	 2.7315e-01 
2.5405e-01 	 2.1619e-02 	 2.7567e-01 
2.5414e-01 	 2.4168e-02 	 2.7831e-01 
2.5424e-01 	 2.6802e-02 	 2.8104e-01 
2.5436e-01 	 2.9510e-02 	 2.8387e-01 
2.5448e-01 	 3.2284e-02 	 2.8677e-01 
2.5462e-01 	 3.5116e-02 	 2.8974e-01 
2.5477e-01 	 3.7997e-02 	 2.9276e-01 
2.5492e-01 	 4.0918e-02 	 2.9583e-01 
2.5507e-01 	 4.3870e-02 	 2.9894e-01 
2.5522e-01 	 4.6843e-02 	 3.0207e-01 
2.5538e-01 	 4.9829e-02 	 3.0521e-01 
2.5553e-01 	 5.2816e-02 	 3.0834e-01 
2.5567e-01 	 5.5795e-02 	 3.1147e-01 
2.5581e-01 	 5.8756e-02 	 3.1456e-01 
2.5593e-01 	 6.1687e-02 	 3.1762e-01 
2.5604e-01 	 6.4578e-02 	 3.2062e-01 
2.5614e-01 	 6.7418e-02 	 3.2356e-01 
2.5623e-01 	 7.0198e-02 	 3.2643e-01 
2.5630e-01 	 7.2907e-02 	 3.2921e-01 
2.5635e-01 	 7.5536e-02 	 3.3189e-01 
2.5639e-01 	 7.8076e-02 	 3.3447e-01 
2.5641e-01 	 8.0519e-02 	 3.3693e-01 
2.5642e-01 	 8.2857e-02 	 3.3927e-01 
2.5640e-01 	 8.5084e-02 	 3.4149e-01 
2.5638e-01 	 8.7194e-02 	 3.4357e-01 
2.5634e-01 	 8.9181e-02 	 3.4552e-01 
2.5628e-01 	 9.1039e-02 	 3.4732e-01 
2.5622e-01 	 9.2764e-02 	 3.4898e-01 
2.5614e-01 	 9.4353e-02 	 3.5050e-01 
2.5606e-01 	 9.5801e-02 	 3.5186e-01 
2.5597e-01 	 9.7105e-02 	 3.5307e-01 
2.5587e-01 	 9.8261e-02 	 3.5413e-01 
2.5577e-01 	 9.9267e-02 	 3.5504e-01 
2.5567e-01 	 1.0012e-01 	 3.5579e-01 
2.5558e-01 	 1.0081e-01 	 3.5639e-01 
2.5548e-01 	 1.0135e-01 	 3.5683e-01 
2.5539e-01 	 1.0173e-01 	 3.5712e-01 
2.5530e-01 	 1.0194e-01 	 3.5725e-01 
2.5523e-01 	 1.0200e-01 	 3.5722e-01 
2.5516e-01 	 1.0189e-01 	 3.5704e-01 
2.5510e-01 	 1.0161e-01 	 3.5671e-01 
2.5505e-01 	 1.0117e-01 	 3.5622e-01 
2.5501e-01 	 1.0058e-01 	 3.5559e-01 
2.5498e-01 	 9.9826e-02 	 3.5481e-01 
2.5497e-01 	 9.8920e-02 	 3.5389e-01 
2.5497e-01 	 9.7866e-02 	 3.5283e-01 
2.5498e-01 	 9.6668e-02 	 3.5165e-01 
2.5500e-01 	 9.5334e-02 	 3.5033e-01 
2.5503e-01 	 9.3871e-02 	 3.4890e-01 
2.5507e-01 	 9.2286e-02 	 3.4736e-01 
2.5512e-01 	 9.0587e-02 	 3.4571e-01 
2.5518e-01 	 8.8783e-02 	 3.4396e-01 
2.5524e-01 	 8.6883e-02 	 3.4213e-01 
2.5531e-01 	 8.4895e-02 	 3.4021e-01 
2.5538e-01 	 8.2828e-02 	 3.3821e-01 
2.5546e-01 	 8.0692e-02 	 3.3615e-01 
2.5553e-01 	 7.8494e-02 	 3.3403e-01 
2.5561e-01 	 7.6243e-02 	 3.3185e-01 
2.5568e-01 	 7.3946e-02 	 3.2963e-01 
2.5575e-01 	 7.1613e-02 	 3.2736e-01 
2.5581e-01 	 6.9249e-02 	 3.2506e-01 
2.5587e-01 	 6.6861e-02 	 3.2273e-01 
2.5592e-01 	 6.4456e-02 	 3.2037e-01 
2.5596e-01 	 6.2041e-02 	 3.1800e-01 
2.5599e-01 	 5.9621e-02 	 3.1561e-01 
2.5601e-01 	 5.7202e-02 	 3.1321e-01 
2.5602e-01 	 5.4790e-02 	 3.1081e-01 
2.5601e-01 	 5.2390e-02 	 3.0840e-01 
2.5600e-01 	 5.0007e-02 	 3.0601e-01 
2.5597e-01 	 4.7646e-02 	 3.0362e-01 
2.5594e-01 	 4.5312e-02 	 3.0125e-01 
2.5589e-01 	 4.3011e-02 	 2.9890e-01 
2.5583e-01 	 4.0746e-02 	 2.9657e-01 
2.5576e-01 	 3.8523e-02 	 2.9428e-01 
2.5568e-01 	 3.6346e-02 	 2.9202e-01 
2.5559e-01 	 3.4219e-02 	 2.8981e-01 
2.5549e-01 	 3.2145e-02 	 2.8764e-01 
2.5539e-01 	 3.0130e-02 	 2.8552e-01 
2.5528e-01 	 2.8174e-02 	 2.8346e-01 
2.5517e-01 	 2.6282e-02 	 2.8146e-01 
2.5506e-01 	 2.4456e-02 	 2.7952e-01 
2.5494e-01 	 2.2698e-02 	 2.7764e-01 
2.5483e-01 	 2.1008e-02 	 2.7584e-01 
2.5472e-01 	 1.9389e-02 	 2.7411e-01 
2.5461e-01 	 1.7842e-02 	 2.7245e-01 
2.5450e-01 	 1.6365e-02 	 2.7086e-01 
2.5440e-01 	 1.4960e-02 	 2.6936e-01 
2.5430e-01 	 1.3626e-02 	 2.6793e-01 
2.5421e-01 	 1.2362e-02 	 2.6658e-01 
2.5413e-01 	 1.1169e-02 	 2.6530e-01 
2.5406e-01 	 1.0046e-02 	 2.6411e-01 
2.5400e-01 	 8.9917e-03 	 2.6299e-01 
2.5395e-01 	 8.0059e-03 	 2.6196e-01 
2.5391e-01 	 7.0881e-03 	 2.6100e-01 
2.5388e-01 	 6.2381e-03 	 2.6012e-01 
2.5386e-01 	 5.4556e-03 	 2.5932e-01 
2.5386e-01 	 4.7409e-03 	 2.5860e-01 
2.5386e-01 	 4.0940e-03 	 2.5795e-01 
2.5387e-01 	 3.5155e-03 	 2.5739e-01 
2.5390e-01 	 3.0057e-03 	 2.5690e-01 
2.5393e-01 	 2.5653e-03 	 2.5650e-01 
2.5397e-01 	 2.1951e-03 	 2.5617e-01 
2.5402e-01 	 1.8959e-03 	 2.5592e-01 
2.5408e-01 	 1.6682e-03 	 2.5575e-01 
2.5415e-01 	 1.5128e-03 	 2.5566e-01 
2.5422e-01 	 1.4301e-03 	 2.5565e-01 
2.5429e-01 	 1.4207e-03 	 2.5571e-01 
2.5437e-01 	 1.4845e-03 	 2.5585e-01 
2.5445e-01 	 1.6216e-03 	 2.5607e-01 
2.5453e-01 	 1.8317e-03 	 2.5636e-01 
2.5461e-01 	 2.1140e-03 	 2.5673e-01 
2.5469e-01 	 2.4678e-03 	 2.5716e-01 
2.5477e-01 	 2.8918e-03 	 2.5766e-01 
2.5484e-01 	 3.3846e-03 	 2.5823e-01 
2.5491e-01 	 3.9445e-03 	 2.5886e-01 
2.5498e-01 	 4.5696e-03 	 2.5955e-01 
2.5504e-01 	 5.2577e-03 	 2.6030e-01 
2.5509e-01 	 6.0064e-03 	 2.6110e-01 
2.5514e-01 	 6.8133e-03 	 2.6195e-01 
2.5517e-01 	 7.6758e-03 	 2.6285e-01 
2.5520e-01 	 8.5913e-03 	 2.6380e-01 
2.5523e-01 	 9.5570e-03 	 2.6478e-01 
2.5524e-01 	 1.0570e-02 	 2.6581e-01 
2.5524e-01 	 1.1628e-02 	 2.6687e-01 
2.5524e-01 	 1.2727e-02 	 2.6796e-01 
2.5522e-01 	 1.3866e-02 	 2.6909e-01 
2.5520e-01 	 1.5041e-02 	 2.7024e-01 
2.5517e-01 	 1.6249e-02 	 2.7142e-01 
2.5513e-01 	 1.7487e-02 	 2.7262e-01 
2.5509e-01 	 1.8753e-02 	 2.7384e-01 
2.5504e-01 	 2.0043e-02 	 2.7508e-01 
2.5498e-01 	 2.1354e-02 	 2.7634e-01 
2.5492e-01 	 2.2684e-02 	 2.7761e-01 
2.5486e-01 	 2.4028e-02 	 2.7889e-01 
2.5479e-01 	 2.5384e-02 	 2.8018e-01 
2.5472e-01 	 2.6747e-02 	 2.8147e-01 
2.5465e-01 	 2.8114e-02 	 2.8277e-01 
2.5458e-01 	 2.9482e-02 	 2.8406e-01 
2.5451e-01 	 3.0846e-02 	 2.8536e-01 
2.5444e-01 	 3.2201e-02 	 2.8664e-01 
2.5438e-01 	 3.3545e-02 	 2.8792e-01 
2.5432e-01 	 3.4873e-02 	 2.8919e-01 
2.5426e-01 	 3.6181e-02 	 2.9044e-01 
2.5421e-01 	 3.7465e-02 	 2.9167e-01 
2.5416e-01 	 3.8720e-02 	 2.9288e-01 
2.5412e-01 	 3.9943e-02 	 2.9406e-01 
2.5408e-01 	 4.1130e-02 	 2.9521e-01 
2.5406e-01 	 4.2279e-02 	 2.9634e-01 
2.5404e-01 	 4.3384e-02 	 2.9742e-01 
2.5403e-01 	 4.4445e-02 	 2.9847e-01 
2.5402e-01 	 4.5458e-02 	 2.9948e-01 
2.5403e-01 	 4.6420e-02 	 3.0045e-01 
2.5404e-01 	 4.7331e-02 	 3.0137e-01 
2.5406e-01 	 4.8187e-02 	 3.0225e-01 
2.5409e-01 	 4.8989e-02 	 3.0308e-01 
2.5412e-01 	 4.9735e-02 	 3.0386e-01 
2.5417e-01 	 5.0424e-02 	 3.0459e-01 
2.5422e-01 	 5.1056e-02 	 3.0527e-01 
2.5427e-01 	 5.1630e-02 	 3.0590e-01 
2.5433e-01 	 5.2148e-02 	 3.0648e-01 
2.5439e-01 	 5.2608e-02 	 3.0700e-01 
2.5446e-01 	 5.3012e-02 	 3.0748e-01 
2.5453e-01 	 5.3360e-02 	 3.0789e-01 
2.5461e-01 	 5.3653e-02 	 3.0826e-01 
2.5468e-01 	 5.3890e-02 	 3.0857e-01 
2.5476e-01 	 5.4074e-02 	 3.0883e-01 
2.5483e-01 	 5.4204e-02 	 3.0904e-01 
2.5491e-01 	 5.4282e-02 	 3.0919e-01 
2.5498e-01 	 5.4308e-02 	 3.0929e-01 
2.5505e-01 	 5.4282e-02 	 3.0933e-01 
2.5512e-01 	 5.4207e-02 	 3.0932e-01 
2.5518e-01 	 5.4081e-02 	 3.0926e-01 
2.5524e-01 	 5.3907e-02 	 3.0914e-01 
2.5529e-01 	 5.3685e-02 	 3.0897e-01 
2.5533e-01 	 5.3415e-02 	 3.0875e-01 
2.5537e-01 	 5.3099e-02 	 3.0847e-01 
2.5540e-01 	 5.2738e-02 	 3.0814e-01 
2.5543e-01 	 5.2332e-02 	 3.0776e-01 
2.5544e-01 	 5.1882e-02 	 3.0733e-01 
2.5545e-01 	 5.1391e-02 	 3.0684e-01 
2.5545e-01 	 5.0858e-02 	 3.0631e-01 
2.5545e-01 	 5.0286e-02 	 3.0573e-01 
2.5543e-01 	 4.9675e-02 	 3.0511e-01 
2.5541e-01 	 4.9028e-02 	 3.0444e-01 
2.5538e-01 	 4.8346e-02 	 3.0373e-01 
2.5534e-01 	 4.7631e-02 	 3.0297e-01 
2.5530e-01 	 4.6884e-02 	 3.0218e-01 
2.5525e-01 	 4.6107e-02 	 3.0136e-01 
2.5520e-01 	 4.5302e-02 	 3.0050e-01 
2.5514e-01 	 4.4471e-02 	 2.9961e-01 
2.5507e-01 	 4.3616e-02 	 2.9869e-01 
2.5500e-01 	 4.2737e-02 	 2.9774e-01 
2.5493e-01 	 4.1838e-02 	 2.9677e-01 
2.5486e-01 	 4.0919e-02 	 2.9578e-01 
2.5478e-01 	 3.9981e-02 	 2.9477e-01 
2.5471e-01 	 3.9027e-02 	 2.9374e-01 
2.5463e-01 	 3.8058e-02 	 2.9269e-01 
2.5456e-01 	 3.7075e-02 	 2.9163e-01 
2.5448e-01 	 3.6079e-02 	 2.9056e-01 
2.5441e-01 	 3.5071e-02 	 2.8948e-01 
2.5434e-01 	 3.4052e-02 	 2.8839e-01 
2.5427e-01 	 3.3024e-02 	 2.8730e-01 
2.5421e-01 	 3.1986e-02 	 2.8620e-01 
2.5415e-01 	 3.0941e-02 	 2.8509e-01 
2.5410e-01 	 2.9889e-02 	 2.8399e-01 
2.5405e-01 	 2.8832e-02 	 2.8288e-01 
2.5401e-01 	 2.7769e-02 	 2.8178e-01 
2.5397e-01 	 2.6704e-02 	 2.8068e-01 
2.5395e-01 	 2.5636e-02 	 2.7958e-01 
2.5392e-01 	 2.4567e-02 	 2.7849e-01 
2.5391e-01 	 2.3498e-02 	 2.7741e-01 
2.5390e-01 	 2.2432e-02 	 2.7633e-01 
2.5390e-01 	 2.1370e-02 	 2.7527e-01 
2.5390e-01 	 2.0313e-02 	 2.7422e-01 
2.5391e-01 	 1.9264e-02 	 2.7318e-01 
2.5393e-01 	 1.8224e-02 	 2.7216e-01 
2.5396e-01 	 1.7196e-02 	 2.7115e-01 
2.5399e-01 	 1.6181e-02 	 2.7017e-01 
2.5402e-01 	 1.5183e-02 	 2.6921e-01 
2.5407e-01 	 1.4202e-02 	 2.6827e-01 
2.5411e-01 	 1.3242e-02 	 2.6735e-01 
2.5416e-01 	 1.2304e-02 	 2.6646e-01 
2.5421e-01 	 1.1390e-02 	 2.6560e-01 
2.5427e-01 	 1.0504e-02 	 2.6477e-01 
2.5433e-01 	 9.6456e-03 	 2.6397e-01 
2.5439e-01 	 8.8181e-03 	 2.6321e-01 
2.5445e-01 	 8.0231e-03 	 2.6247e-01 
2.5451e-01 	 7.2621e-03 	 2.6178e-01 
2.5458e-01 	 6.5367e-03 	 2.6111e-01 
2.5464e-01 	 5.8484e-03 	 2.6049e-01 
2.5470e-01 	 5.1985e-03 	 2.5990e-01 
2.5476e-01 	 4.5880e-03 	 2.5934e-01 
2.5481e-01 	 4.0181e-03 	 2.5883e-01 
2.5486e-01 	 3.4897e-03 	 2.5835e-01 
2.5491e-01 	 3.0035e-03 	 2.5792e-01 
2.5496e-01 	 2.5601e-03 	 2.5752e-01 
2.5500e-01 	 2.1603e-03 	 2.5716e-01 
2.5503e-01 	 1.8044e-03 	 2.5684e-01 
2.5507e-01 	 1.4929e-03 	 2.5656e-01 
2.5509e-01 	 1.2261e-03 	 2.5632e-01 
2.5511e-01 	 1.0043e-03 	 2.5611e-01 
2.5512e-01 	 8.2760e-04 	 2.5595e-01 
2.5513e-01 	 6.9627e-04 	 2.5583e-01 
2.5514e-01 	 6.1042e-04 	 2.5575e-01 
2.5513e-01 	 5.7011e-04 	 2.5570e-01 
2.5512e-01 	 5.7538e-04 	 2.5570e-01 
2.5511e-01 	 6.2619e-04 	 2.5573e-01 
2.5509e-01 	 7.2248e-04 	 2.5581e-01 
2.5506e-01 	 8.6413e-04 	 2.5593e-01 
2.5503e-01 	 1.0509e-03 	 2.5608e-01 
2.5500e-01 	 1.2826e-03 	 2.5628e-01 
2.5496e-01 	 1.5587e-03 	 2.5652e-01 
2.5492e-01 	 1.8789e-03 	 2.5680e-01 
2.5487e-01 	 2.2426e-03 	 2.5712e-01 
2.5482e-01 	 2.6491e-03 	 2.5747e-01 
2.5477e-01 	 3.0976e-03 	 2.5787e-01 
2.5472e-01 	 3.5871e-03 	 2.5831e-01 
2.5467e-01 	 4.1167e-03 	 2.5879e-01 
2.5462e-01 	 4.6851e-03 	 2.5930e-01 
2.5457e-01 	 5.2910e-03 	 2.5986e-01 
2.5451e-01 	 5.9329e-03 	 2.6045e-01 
2.5446e-01 	 6.6093e-03 	 2.6107e-01 
2.5442e-01 	 7.3185e-03 	 2.6173e-01 
2.5437e-01 	 8.0588e-03 	 2.6243e-01 
2.5433e-01 	 8.8283e-03 	 2.6316e-01 
2.5429e-01 	 9.6250e-03 	 2.6391e-01 
2.5425e-01 	 1.0447e-02 	 2.6470e-01 
2.5422e-01 	 1.1292e-02 	 2.6551e-01 
2.5420e-01 	 1.2159e-02 	 2.6636e-01 
2.5418e-01 	 1.3045e-02 	 2.6722e-01 
2.5416e-01 	 1.3948e-02 	 2.6811e-01 
2.5415e-01 	 1.4866e-02 	 2.6902e-01 
2.5415e-01 	 1.5798e-02 	 2.6995e-01 
2.5415e-01 	 1.6742e-02 	 2.7089e-01 
2.5416e-01 	 1.7695e-02 	 2.7186e-01 
2.5417e-01 	 1.8657e-02 	 2.7283e-01 
2.5420e-01 	 1.9625e-02 	 2.7382e-01 
2.5422e-01 	 2.0599e-02 	 2.7482e-01 
2.5426e-01 	 2.1576e-02 	 2.7583e-01 
2.5429e-01 	 2.2556e-02 	 2.7685e-01 
2.5434e-01 	 2.3537e-02 	 2.7788e-01 
2.5439e-01 	 2.4518e-02 	 2.7891e-01 
2.5444e-01 	 2.5498e-02 	 2.7994e-01 
2.5450e-01 	 2.6476e-02 	 2.8098e-01 
2.5456e-01 	 2.7451e-02 	 2.8201e-01 
2.5463e-01 	 2.8422e-02 	 2.8305e-01 
2.5469e-01 	 2.9388e-02 	 2.8408e-01 
2.5477e-01 	 3.0348e-02 	 2.8511e-01 
2.5484e-01 	 3.1300e-02 	 2.8614e-01 
2.5491e-01 	 3.2245e-02 	 2.8716e-01 
2.5498e-01 	 3.3179e-02 	 2.8816e-01 
2.5506e-01 	 3.4104e-02 	 2.8916e-01 
2.5513e-01 	 3.5017e-02 	 2.9015e-01 
2.5520e-01 	 3.5917e-02 	 2.9112e-01 
2.5527e-01 	 3.6803e-02 	 2.9208e-01 
2.5534e-01 	 3.7674e-02 	 2.9302e-01 
2.5541e-01 	 3.8527e-02 	 2.9393e-01 
2.5547e-01 	 3.9363e-02 	 2.9483e-01 
2.5552e-01 	 4.0179e-02 	 2.9570e-01 
2.5558e-01 	 4.0974e-02 	 2.9655e-01 
2.5562e-01 	 4.1747e-02 	 2.9737e-01 
2.5567e-01 	 4.2497e-02 	 2.9816e-01 
2.5570e-01 	 4.3221e-02 	 2.9892e-01 
2.5573e-01 	 4.3919e-02 	 2.9965e-01 
2.5576e-01 	 4.4589e-02 	 3.0035e-01 
2.5578e-01 	 4.5230e-02 	 3.0101e-01 
2.5579e-01 	 4.5842e-02 	 3.0163e-01 
2.5579e-01 	 4.6423e-02 	 3.0222e-01 
2.5579e-01 	 4.6971e-02 	 3.0276e-01 
2.5579e-01 	 4.7488e-02 	 3.0327e-01 
2.5577e-01 	 4.7970e-02 	 3.0374e-01 
2.5575e-01 	 4.8419e-02 	 3.0417e-01 
2.5573e-01 	 4.8832e-02 	 3.0456e-01 
2.5570e-01 	 4.9210e-02 	 3.0491e-01 
2.5566e-01 	 4.9552e-02 	 3.0521e-01 
2.5562e-01 	 4.9858e-02 	 3.0548e-01 
2.5557e-01 	 5.0126e-02 	 3.0570e-01 
2.5553e-01 	 5.0358e-02 	 3.0588e-01 
2.5547e-01 	 5.0552e-02 	 3.0602e-01 
