<<<<<<< HEAD
time 	 theta 	 theta_predicted 	 f_predicted
3.600 	 0.852 	 0.052 	 	 	 0.646 
3.650 	 0.754 	 0.052 	 	 	 0.457 
3.700 	 0.388 	 0.052 	 	 	 -0.116 
3.750 	 0.885 	 0.051 	 	 	 -0.211 
3.800 	 0.429 	 0.051 	 	 	 0.038 
3.850 	 0.046 	 0.051 	 	 	 -0.400 
3.900 	 0.295 	 0.051 	 	 	 -0.186 
3.950 	 0.073 	 0.050 	 	 	 0.514 
4.000 	 0.064 	 0.050 	 	 	 0.410 
4.050 	 -0.823 	 0.050 	 	 	 0.278 
4.100 	 0.091 	 0.049 	 	 	 0.020 
4.150 	 -0.187 	 0.049 	 	 	 -0.510 
4.200 	 -0.208 	 0.049 	 	 	 0.682 
4.250 	 -0.329 	 0.049 	 	 	 0.064 
4.300 	 -0.071 	 0.048 	 	 	 -0.528 
4.350 	 0.012 	 0.048 	 	 	 0.194 
4.400 	 -0.072 	 0.048 	 	 	 0.466 
4.450 	 0.229 	 0.048 	 	 	 -0.350 
4.500 	 0.058 	 0.047 	 	 	 0.538 
4.550 	 0.064 	 0.047 	 	 	 -0.018 
4.600 	 0.045 	 0.047 	 	 	 0.578 
4.650 	 0.241 	 0.047 	 	 	 0.170 
4.700 	 0.624 	 0.046 	 	 	 0.204 
4.750 	 0.536 	 0.046 	 	 	 -0.388 
4.800 	 0.564 	 0.046 	 	 	 0.455 
4.850 	 0.804 	 0.045 	 	 	 0.370 
4.900 	 0.536 	 0.045 	 	 	 0.187 
4.950 	 0.685 	 0.045 	 	 	 -0.381 
5.000 	 0.870 	 0.045 	 	 	 0.185 
5.050 	 0.939 	 0.044 	 	 	 -0.503 
5.100 	 0.930 	 0.044 	 	 	 0.243 
5.150 	 0.879 	 0.044 	 	 	 -0.538 
5.200 	 0.901 	 0.044 	 	 	 0.022 
5.250 	 1.047 	 0.043 	 	 	 -0.588 
5.300 	 0.575 	 0.043 	 	 	 -0.008 
5.350 	 0.581 	 0.043 	 	 	 -0.083 
5.400 	 0.848 	 0.043 	 	 	 -0.446 
5.450 	 0.262 	 0.042 	 	 	 0.063 
5.500 	 0.596 	 0.042 	 	 	 -0.302 
5.550 	 -0.025 	 0.042 	 	 	 0.314 
5.600 	 0.118 	 0.041 	 	 	 -0.131 
5.650 	 0.253 	 0.041 	 	 	 -0.595 
5.700 	 -0.036 	 0.041 	 	 	 0.681 
5.750 	 -0.118 	 0.041 	 	 	 -0.281 
5.800 	 -0.016 	 0.040 	 	 	 -0.642 
5.850 	 -0.567 	 0.040 	 	 	 -0.601 
5.900 	 -0.225 	 0.040 	 	 	 -0.416 
5.950 	 -0.166 	 0.040 	 	 	 -0.577 
6.000 	 -0.284 	 0.039 	 	 	 -0.017 
6.050 	 -0.326 	 0.039 	 	 	 -0.111 
6.100 	 -0.287 	 0.039 	 	 	 -0.212 
6.150 	 0.007 	 0.038 	 	 	 0.365 
6.200 	 -0.335 	 0.038 	 	 	 0.214 
6.250 	 0.183 	 0.038 	 	 	 -0.270 
6.300 	 0.115 	 0.038 	 	 	 0.169 
6.350 	 0.259 	 0.037 	 	 	 0.222 
6.400 	 0.562 	 0.037 	 	 	 0.271 
6.450 	 0.655 	 0.037 	 	 	 -0.523 
6.500 	 0.652 	 0.037 	 	 	 0.463 
6.550 	 0.706 	 0.036 	 	 	 0.584 
6.600 	 0.895 	 0.036 	 	 	 0.302 
6.650 	 1.153 	 0.036 	 	 	 -0.220 
6.700 	 0.932 	 0.035 	 	 	 -0.056 
6.750 	 0.630 	 0.035 	 	 	 -0.194 
6.800 	 0.412 	 0.035 	 	 	 0.614 
6.850 	 1.212 	 0.035 	 	 	 -0.627 
6.900 	 0.465 	 0.034 	 	 	 0.549 
6.950 	 1.029 	 0.034 	 	 	 -0.590 
7.000 	 0.908 	 0.034 	 	 	 -0.118 
7.050 	 0.621 	 0.034 	 	 	 0.035 
7.100 	 0.772 	 0.033 	 	 	 -0.319 
7.150 	 0.381 	 0.033 	 	 	 -0.057 
7.200 	 0.694 	 0.033 	 	 	 -0.287 
7.250 	 0.251 	 0.032 	 	 	 -0.535 
7.300 	 0.389 	 0.032 	 	 	 -0.614 
7.350 	 0.338 	 0.032 	 	 	 0.168 
7.400 	 0.015 	 0.032 	 	 	 -0.193 
7.450 	 0.422 	 0.031 	 	 	 -0.583 
7.500 	 -0.029 	 0.031 	 	 	 -0.450 
7.550 	 -0.027 	 0.031 	 	 	 -0.120 
7.600 	 -0.320 	 0.030 	 	 	 -0.430 
7.650 	 -0.255 	 0.030 	 	 	 0.128 
7.700 	 0.031 	 0.030 	 	 	 0.595 
7.750 	 -0.378 	 0.030 	 	 	 0.672 
7.800 	 -0.597 	 0.029 	 	 	 0.560 
7.850 	 -0.175 	 0.029 	 	 	 -0.266 
7.900 	 -0.205 	 0.029 	 	 	 0.118 
7.950 	 0.134 	 0.029 	 	 	 0.257 
8.000 	 0.278 	 0.028 	 	 	 -0.506 
8.050 	 0.130 	 0.028 	 	 	 0.344 
8.100 	 0.321 	 0.028 	 	 	 -0.385 
8.150 	 0.302 	 0.027 	 	 	 -0.009 
8.200 	 0.403 	 0.027 	 	 	 0.483 
8.250 	 0.696 	 0.027 	 	 	 -0.504 
8.300 	 0.838 	 0.027 	 	 	 0.089 
8.350 	 0.798 	 0.026 	 	 	 0.201 
8.400 	 0.985 	 0.026 	 	 	 0.320 
8.450 	 1.014 	 0.026 	 	 	 -0.415 
8.500 	 0.813 	 0.025 	 	 	 -0.195 
8.550 	 0.718 	 0.025 	 	 	 -0.006 
8.600 	 0.631 	 0.025 	 	 	 -0.630 
8.650 	 0.549 	 0.025 	 	 	 0.677 
8.700 	 0.792 	 0.024 	 	 	 -0.443 
8.750 	 0.673 	 0.024 	 	 	 -0.232 
8.800 	 1.082 	 0.024 	 	 	 -0.370 
8.850 	 0.607 	 0.023 	 	 	 -0.151 
8.900 	 0.212 	 0.023 	 	 	 -0.333 
8.950 	 0.680 	 0.023 	 	 	 0.328 
9.000 	 -0.140 	 0.023 	 	 	 0.310 
9.050 	 -0.088 	 0.022 	 	 	 0.190 
9.100 	 0.149 	 0.022 	 	 	 -0.095 
9.150 	 -0.022 	 0.022 	 	 	 0.332 
9.200 	 0.153 	 0.021 	 	 	 0.566 
9.250 	 -0.457 	 0.021 	 	 	 0.118 
9.300 	 -0.452 	 0.021 	 	 	 0.030 
9.350 	 -0.357 	 0.021 	 	 	 -0.575 
9.400 	 -0.327 	 0.020 	 	 	 -0.626 
9.450 	 -0.513 	 0.020 	 	 	 0.255 
9.500 	 -0.149 	 0.020 	 	 	 0.379 
9.550 	 -0.253 	 0.019 	 	 	 0.108 
9.600 	 -0.354 	 0.019 	 	 	 0.074 
9.650 	 -0.149 	 0.019 	 	 	 -0.182 
9.700 	 0.352 	 0.019 	 	 	 0.101 
9.750 	 0.152 	 0.018 	 	 	 -0.175 
9.800 	 0.314 	 0.018 	 	 	 0.399 
9.850 	 0.627 	 0.018 	 	 	 -0.004 
9.900 	 0.600 	 0.018 	 	 	 0.629 
9.950 	 0.414 	 0.017 	 	 	 0.587 
10.000 	 0.627 	 0.017 	 	 	 -0.567 
10.050 	 0.620 	 0.017 	 	 	 0.660 
10.100 	 0.815 	 0.016 	 	 	 0.427 
10.150 	 0.696 	 0.016 	 	 	 0.631 
10.200 	 1.036 	 0.016 	 	 	 -0.160 
10.250 	 0.671 	 0.016 	 	 	 -0.625 
10.300 	 0.718 	 0.015 	 	 	 -0.592 
10.350 	 0.821 	 0.015 	 	 	 -0.164 
10.400 	 1.160 	 0.015 	 	 	 0.081 
10.450 	 0.894 	 0.014 	 	 	 -0.620 
10.500 	 0.784 	 0.014 	 	 	 -0.050 
10.550 	 0.503 	 0.014 	 	 	 0.189 
10.600 	 0.737 	 0.014 	 	 	 0.366 
10.650 	 0.855 	 0.013 	 	 	 -0.479 
10.700 	 0.621 	 0.013 	 	 	 0.643 
10.750 	 0.424 	 0.013 	 	 	 -0.205 
10.800 	 0.264 	 0.012 	 	 	 -0.641 
10.850 	 -0.120 	 0.012 	 	 	 -0.091 
10.900 	 0.015 	 0.012 	 	 	 -0.541 
10.950 	 -0.007 	 0.012 	 	 	 -0.022 
11.000 	 -0.254 	 0.011 	 	 	 0.133 
11.050 	 0.153 	 0.011 	 	 	 0.109 
11.100 	 -0.162 	 0.011 	 	 	 0.646 
11.150 	 -0.058 	 0.010 	 	 	 0.070 
11.200 	 -0.162 	 0.010 	 	 	 -0.611 
11.250 	 -0.573 	 0.010 	 	 	 0.102 
11.300 	 -0.167 	 0.010 	 	 	 -0.644 
11.350 	 -0.022 	 0.009 	 	 	 0.050 
11.400 	 0.318 	 0.009 	 	 	 0.664 
11.450 	 0.248 	 0.009 	 	 	 0.702 
11.500 	 0.331 	 0.008 	 	 	 0.235 
11.550 	 0.471 	 0.008 	 	 	 0.500 
11.600 	 0.478 	 0.008 	 	 	 0.090 
11.650 	 0.447 	 0.008 	 	 	 -0.398 
11.700 	 0.418 	 0.007 	 	 	 0.207 
11.750 	 0.776 	 0.007 	 	 	 0.394 
11.800 	 0.887 	 0.007 	 	 	 -0.135 
11.850 	 1.354 	 0.006 	 	 	 -0.479 
11.900 	 0.901 	 0.006 	 	 	 -0.551 
11.950 	 0.963 	 0.006 	 	 	 0.564 
12.000 	 0.772 	 0.006 	 	 	 -0.323 
12.050 	 0.914 	 0.005 	 	 	 0.124 
12.100 	 0.963 	 0.005 	 	 	 -0.365 
12.150 	 0.543 	 0.005 	 	 	 -0.434 
12.200 	 0.425 	 0.004 	 	 	 0.647 
12.250 	 0.870 	 0.004 	 	 	 0.211 
12.300 	 0.797 	 0.004 	 	 	 -0.078 
12.350 	 0.548 	 0.004 	 	 	 0.274 
12.400 	 0.192 	 0.003 	 	 	 0.046 
12.450 	 0.320 	 0.003 	 	 	 -0.357 
12.500 	 0.526 	 0.003 	 	 	 0.639 
12.550 	 -0.291 	 0.002 	 	 	 -0.386 
12.600 	 -0.323 	 0.002 	 	 	 -0.486 
12.650 	 -0.095 	 0.002 	 	 	 0.163 
12.700 	 -0.180 	 0.002 	 	 	 -0.069 
12.750 	 -0.476 	 0.001 	 	 	 0.606 
12.800 	 -0.410 	 0.001 	 	 	 0.247 
12.850 	 -0.131 	 0.001 	 	 	 0.027 
12.900 	 -0.321 	 0.000 	 	 	 -0.564 
12.950 	 -0.336 	 0.000 	 	 	 -0.454 
13.000 	 0.189 	 -0.000 	 	 	 0.526 
13.050 	 0.003 	 -0.001 	 	 	 0.013 
13.100 	 0.118 	 -0.001 	 	 	 -0.179 
13.150 	 0.332 	 -0.001 	 	 	 -0.569 
13.200 	 0.326 	 -0.001 	 	 	 -0.413 
13.250 	 0.588 	 -0.002 	 	 	 -0.475 
13.300 	 0.547 	 -0.002 	 	 	 -0.227 
13.350 	 0.944 	 -0.002 	 	 	 0.591 
13.400 	 0.545 	 -0.003 	 	 	 0.473 
13.450 	 0.784 	 -0.003 	 	 	 -0.177 
13.500 	 0.760 	 -0.003 	 	 	 -0.152 
13.550 	 0.659 	 -0.003 	 	 	 0.271 
13.600 	 0.751 	 -0.004 	 	 	 -0.417 
13.650 	 0.683 	 -0.004 	 	 	 -0.305 
13.700 	 0.864 	 -0.004 	 	 	 -0.122 
13.750 	 1.017 	 -0.005 	 	 	 0.433 
13.800 	 0.805 	 -0.005 	 	 	 0.042 
13.850 	 0.879 	 -0.005 	 	 	 -0.473 
13.900 	 0.795 	 -0.005 	 	 	 -0.440 
13.950 	 0.610 	 -0.006 	 	 	 0.263 
14.000 	 0.494 	 -0.006 	 	 	 0.420 
14.050 	 0.430 	 -0.006 	 	 	 0.098 
14.100 	 -0.072 	 -0.007 	 	 	 -0.565 
14.150 	 0.610 	 -0.007 	 	 	 0.446 
14.200 	 0.206 	 -0.007 	 	 	 -0.415 
14.250 	 0.031 	 -0.007 	 	 	 0.551 
14.300 	 -0.262 	 -0.008 	 	 	 -0.216 
14.350 	 0.265 	 -0.008 	 	 	 -0.139 
14.400 	 -0.231 	 -0.008 	 	 	 0.618 
14.450 	 -0.230 	 -0.009 	 	 	 0.234 
14.500 	 -0.160 	 -0.009 	 	 	 0.172 
14.550 	 -0.080 	 -0.009 	 	 	 -0.167 
14.600 	 -0.368 	 -0.009 	 	 	 0.028 
14.650 	 0.015 	 -0.010 	 	 	 0.130 
14.700 	 -0.135 	 -0.010 	 	 	 0.093 
14.750 	 0.200 	 -0.010 	 	 	 0.315 
14.800 	 0.009 	 -0.011 	 	 	 0.573 
14.850 	 0.046 	 -0.011 	 	 	 0.342 
14.900 	 -0.085 	 -0.011 	 	 	 0.121 
14.950 	 0.270 	 -0.011 	 	 	 0.329 
15.000 	 0.543 	 -0.012 	 	 	 -0.582 
15.050 	 0.675 	 -0.012 	 	 	 -0.426 
15.100 	 0.572 	 -0.012 	 	 	 0.034 
15.150 	 1.212 	 -0.013 	 	 	 -0.502 
15.200 	 0.390 	 -0.013 	 	 	 -0.010 
15.250 	 0.761 	 -0.013 	 	 	 0.086 
15.300 	 1.094 	 -0.013 	 	 	 -0.243 
15.350 	 0.942 	 -0.014 	 	 	 0.590 
15.400 	 0.863 	 -0.014 	 	 	 -0.340 
15.450 	 0.474 	 -0.014 	 	 	 0.338 
15.500 	 0.867 	 -0.014 	 	 	 0.596 
15.550 	 0.673 	 -0.015 	 	 	 -0.240 
15.600 	 0.776 	 -0.015 	 	 	 -0.053 
15.650 	 0.885 	 -0.015 	 	 	 0.323 
15.700 	 0.616 	 -0.016 	 	 	 0.439 
15.750 	 0.481 	 -0.016 	 	 	 0.286 
15.800 	 0.629 	 -0.016 	 	 	 -0.169 
15.850 	 0.329 	 -0.016 	 	 	 0.151 
15.900 	 0.087 	 -0.017 	 	 	 0.039 
15.950 	 -0.078 	 -0.017 	 	 	 -0.252 
16.000 	 0.225 	 -0.017 	 	 	 0.309 
16.050 	 0.128 	 -0.018 	 	 	 0.326 
16.100 	 0.006 	 -0.018 	 	 	 0.393 
16.150 	 -0.166 	 -0.018 	 	 	 0.550 
16.200 	 -0.390 	 -0.018 	 	 	 0.265 
16.250 	 -0.313 	 -0.019 	 	 	 0.603 
16.300 	 0.143 	 -0.019 	 	 	 0.013 
16.350 	 -0.180 	 -0.019 	 	 	 0.268 
16.400 	 -0.012 	 -0.020 	 	 	 0.384 
16.450 	 -0.183 	 -0.020 	 	 	 -0.285 
16.500 	 0.021 	 -0.020 	 	 	 -0.359 
16.550 	 0.136 	 -0.020 	 	 	 0.414 
16.600 	 0.199 	 -0.021 	 	 	 -0.462 
16.650 	 0.287 	 -0.021 	 	 	 -0.554 
16.700 	 0.366 	 -0.021 	 	 	 -0.405 
16.750 	 0.552 	 -0.022 	 	 	 -0.369 
16.800 	 0.863 	 -0.022 	 	 	 0.690 
16.850 	 0.656 	 -0.022 	 	 	 0.275 
16.900 	 0.746 	 -0.022 	 	 	 0.186 
16.950 	 0.853 	 -0.023 	 	 	 -0.633 
17.000 	 0.851 	 -0.023 	 	 	 0.555 
17.050 	 0.932 	 -0.023 	 	 	 -0.338 
17.100 	 0.946 	 -0.024 	 	 	 -0.469 
17.150 	 0.793 	 -0.024 	 	 	 0.407 
17.200 	 0.602 	 -0.024 	 	 	 0.165 
17.250 	 0.784 	 -0.024 	 	 	 -0.015 
17.300 	 0.589 	 -0.025 	 	 	 0.229 
17.350 	 0.793 	 -0.025 	 	 	 -0.185 
17.400 	 0.733 	 -0.025 	 	 	 0.687 
17.450 	 0.375 	 -0.025 	 	 	 -0.295 
17.500 	 0.395 	 -0.026 	 	 	 -0.222 
17.550 	 0.680 	 -0.026 	 	 	 -0.511 
17.600 	 0.202 	 -0.026 	 	 	 -0.113 
17.650 	 0.074 	 -0.027 	 	 	 0.485 
17.700 	 -0.205 	 -0.027 	 	 	 0.610 
17.750 	 -0.040 	 -0.027 	 	 	 0.044 
17.800 	 0.053 	 -0.027 	 	 	 0.573 
17.850 	 0.245 	 -0.028 	 	 	 -0.322 
17.900 	 0.039 	 -0.028 	 	 	 0.083 
17.950 	 -0.187 	 -0.028 	 	 	 0.667 
18.000 	 -0.042 	 -0.029 	 	 	 -0.458 
18.050 	 -0.008 	 -0.029 	 	 	 0.178 
18.100 	 -0.116 	 -0.029 	 	 	 -0.165 
18.150 	 -0.164 	 -0.029 	 	 	 0.225 
18.200 	 0.449 	 -0.030 	 	 	 -0.089 
18.250 	 0.321 	 -0.030 	 	 	 0.502 
18.300 	 -0.085 	 -0.030 	 	 	 -0.187 
18.350 	 0.000 	 -0.030 	 	 	 0.199 
18.400 	 0.483 	 -0.031 	 	 	 0.104 
18.450 	 0.247 	 -0.031 	 	 	 -0.027 
18.500 	 0.433 	 -0.031 	 	 	 0.522 
18.550 	 0.655 	 -0.032 	 	 	 0.603 
18.600 	 0.412 	 -0.032 	 	 	 -0.643 
18.650 	 0.793 	 -0.032 	 	 	 -0.198 
18.700 	 0.608 	 -0.032 	 	 	 -0.002 
18.750 	 0.468 	 -0.033 	 	 	 0.471 
18.800 	 1.185 	 -0.033 	 	 	 0.009 
18.850 	 0.567 	 -0.033 	 	 	 -0.640 
18.900 	 0.933 	 -0.033 	 	 	 -0.071 
18.950 	 0.667 	 -0.034 	 	 	 0.391 
19.000 	 1.088 	 -0.034 	 	 	 0.354 
19.050 	 0.709 	 -0.034 	 	 	 -0.105 
19.100 	 1.043 	 -0.035 	 	 	 0.469 
19.150 	 0.534 	 -0.035 	 	 	 -0.561 
19.200 	 0.554 	 -0.035 	 	 	 0.540 
19.250 	 0.319 	 -0.035 	 	 	 0.068 
19.300 	 0.520 	 -0.036 	 	 	 0.342 
19.350 	 -0.142 	 -0.036 	 	 	 0.292 
19.400 	 -0.051 	 -0.036 	 	 	 -0.578 
19.450 	 -0.174 	 -0.036 	 	 	 -0.049 
19.500 	 -0.005 	 -0.037 	 	 	 0.387 
19.550 	 -0.343 	 -0.037 	 	 	 -0.237 
19.600 	 -0.138 	 -0.037 	 	 	 -0.434 
19.650 	 -0.129 	 -0.038 	 	 	 -0.382 
19.700 	 -0.469 	 -0.038 	 	 	 -0.571 
19.750 	 -0.224 	 -0.038 	 	 	 -0.436 
19.800 	 -0.189 	 -0.038 	 	 	 -0.498 
19.850 	 -0.355 	 -0.039 	 	 	 -0.346 
19.900 	 -0.126 	 -0.039 	 	 	 0.351 
19.950 	 0.395 	 -0.039 	 	 	 -0.430 
20.000 	 0.062 	 -0.039 	 	 	 -0.617 
20.050 	 0.029 	 -0.040 	 	 	 0.696 
20.100 	 0.393 	 -0.040 	 	 	 -0.396 
20.150 	 0.172 	 -0.040 	 	 	 0.593 
20.200 	 0.483 	 -0.041 	 	 	 -0.062 
20.250 	 0.514 	 -0.041 	 	 	 0.675 
20.300 	 0.875 	 -0.041 	 	 	 0.422 
20.350 	 1.011 	 -0.041 	 	 	 0.273 
20.400 	 0.993 	 -0.042 	 	 	 0.645 
20.450 	 0.893 	 -0.042 	 	 	 0.031 
20.500 	 0.630 	 -0.042 	 	 	 -0.466 
20.550 	 1.078 	 -0.042 	 	 	 -0.534 
20.600 	 0.926 	 -0.043 	 	 	 -0.635 
20.650 	 0.685 	 -0.043 	 	 	 0.440 
20.700 	 0.645 	 -0.043 	 	 	 -0.249 
20.750 	 0.699 	 -0.043 	 	 	 -0.542 
20.800 	 0.813 	 -0.044 	 	 	 0.402 
20.850 	 0.700 	 -0.044 	 	 	 0.177 
20.900 	 0.186 	 -0.044 	 	 	 0.572 
20.950 	 0.274 	 -0.045 	 	 	 -0.291 
21.000 	 0.204 	 -0.045 	 	 	 0.447 
21.050 	 0.224 	 -0.045 	 	 	 0.131 
21.100 	 0.194 	 -0.045 	 	 	 0.524 
21.150 	 0.085 	 -0.046 	 	 	 -0.299 
21.200 	 -0.106 	 -0.046 	 	 	 0.260 
21.250 	 -0.192 	 -0.046 	 	 	 0.348 
21.300 	 -0.098 	 -0.046 	 	 	 0.441 
21.350 	 -0.238 	 -0.047 	 	 	 -0.431 
21.400 	 -0.338 	 -0.047 	 	 	 -0.039 
21.450 	 -0.170 	 -0.047 	 	 	 -0.288 
21.500 	 -0.421 	 -0.047 	 	 	 0.692 
21.550 	 -0.232 	 -0.048 	 	 	 0.500 
21.600 	 0.175 	 -0.048 	 	 	 0.290 
21.650 	 -0.275 	 -0.048 	 	 	 -0.124 
21.700 	 -0.243 	 -0.048 	 	 	 0.489 
21.750 	 0.485 	 -0.049 	 	 	 -0.470 
21.800 	 0.163 	 -0.049 	 	 	 -0.208 
21.850 	 0.354 	 -0.049 	 	 	 -0.286 
21.900 	 0.822 	 -0.050 	 	 	 0.173 
21.950 	 0.468 	 -0.050 	 	 	 0.634 
22.000 	 0.516 	 -0.050 	 	 	 0.356 
22.050 	 0.834 	 -0.050 	 	 	 -0.552 
22.100 	 0.718 	 -0.051 	 	 	 0.544 
22.150 	 0.862 	 -0.051 	 	 	 -0.137 
22.200 	 0.741 	 -0.051 	 	 	 0.220 
22.250 	 0.672 	 -0.051 	 	 	 0.663 
=======
>>>>>>> master
